Code,Name,Zone,Latitude,Longitude,Distance
MOD1,MOALDE,mai/01,41.19065624,-8.606103451,4.256608916
ICAM2,IGREJA DE CAMPANHÃ,PRT3,41.15552745,-8.574181888,4.268516011
ICAM1,IGREJA CAMPANHÃ,PRT3,41.15488864,-8.574136032,4.272298156
ELV1,ESTAMPARIA LAVADORES,VNG5,41.13155927,-8.665486132,4.27676906
SRLZ1,SENHORA DA LUZ,PRT2,41.15010474,-8.675820777,4.278413745
DRB2,DR.BARROS,mai/01,41.189275,-8.601471599,4.279891974
SRHE3,SRA.HORA (METRO),PRT2,41.18646954,-8.654918783,4.280022573
SCAB1,SACADURA CABRAL,mai/04,41.18530118,-8.593314806,4.281970198
SMM2,S. MAMEDE,mai/01,41.19232529,-8.61146124,4.28814217
SCAB2,SACADURA CABRAL,mai/04,41.18541101,-8.593292764,4.292678851
DRB1,DR. BARROS,mai/01,41.18944939,-8.601567911,4.293369981
HSPH2,HOSP. P. HISPANO,MTS1,41.18067813,-8.663681473,4.294468057
SRHR,SRA. HORA,PRT2,41.18658621,-8.655003143,4.294681044
PORI2,PRAIA DO OURIGO,PRT2,41.14940371,-8.675894027,4.2954503
CRT1,CARTES,PRT3,41.16271947,-8.574843962,4.295577771
RGSM2,RODRIGUES SEMIDE,PRT3,41.17737652,-8.583120074,4.299498903
HSPH1,HOSP. P. HISPANO,MTS1,41.18087075,-8.663577451,4.302131285
PDV3,PEDRA VERDE,mai/01,41.19336237,-8.616794089,4.30462586
DTR,DIU/TEATRO,PRT2,41.15333468,-8.67654738,4.3067829
SHRM2,SRA. HORA (METRO),PRT2,41.18722974,-8.654066678,4.308591441
RGSM1,RODRIGUES SEMIDE,PRT3,41.17732222,-8.582885317,4.312148023
BMAF1,BEATA MAFALDA,PRT3,41.16524106,-8.575373196,4.316202604
PDV4,PEDRA VERDE,mai/01,41.19346231,-8.616580268,4.31853205
LGET1,L. ESTEVÃO TORRES,VNG1,41.1183618,-8.608589067,4.321446912
MMAI1,G. MENDES DA MAIA,mai/04,41.18210402,-8.587910766,4.323880222
QCM2,QUATRO CAMINHOS,PRT2,41.18870047,-8.651396568,4.327278117
SHRM4,SENHORA DA HORA (METRO),PRT2,41.18771821,-8.653569964,4.330674493
LGET2,L. ESTEVÃO TORRES,VNG1,41.11831338,-8.608430356,4.330828739
AA2,ALTO DA AREOSA,PRT3,41.17884893,-8.584082994,4.331289411
RCT1,R. CENTRO,mai/01,41.19114768,-8.605229561,4.334941468
GFR2,GODINHO FARIA,mai/01,41.19303677,-8.612846206,4.335403843
AA1,ALTO DA AREOSA,PRT3,41.17882839,-8.583950041,4.338745494
MOIN4,MOINHOS,mai/01,41.1939122,-8.618788793,4.341293802
PING1,PRAIA DOS INGLESES,PRT2,41.15164364,-8.67681731,4.342321424
JFPD2,J. FREGUESIA PEDROUÇOS,mai/04,41.18390081,-8.589991708,4.344715782
QCM1,QUATRO CAMINHOS,PRT2,41.18880771,-8.651576202,4.3451872
MOIN3,MOINHOS,mai/01,41.19394002,-8.618598279,4.346351123
ISCP2,ISCAP,mai/01,41.1889169,-8.59896481,4.346635171
LIEG1,PR. DE LIÉGE,PRT2,41.15510913,-8.67710638,4.348712863
RCT2,R.CENTRO,mai/01,41.19138453,-8.60550119,4.350608516
GFR1,GODINHO FARIA,mai/01,41.19302603,-8.612031642,4.350965169
ISCP1,ISCAP,mai/01,41.18904404,-8.598986945,4.35791444
LNEV2,LGO.NEVOGILDE,PRT2,41.16284488,-8.676253039,4.361409233
RFAR1,FOZ,PRT2,41.15275917,-8.677245582,4.368646254
SRC2,SRA.CAMPANHÃ,PRT3,41.16654491,-8.575179514,4.37156179
ART5,ARROTEIA,mai/04,41.18789168,-8.596217378,4.371739852
LNEV1,LGO.NEVOGILDE,PRT2,41.16257707,-8.676525283,4.378067785
QTI,QUINTA INGLESES,PRT2,41.17935728,-8.666481655,4.381474827
ART6,ARROTEIA,mai/04,41.18798787,-8.596141564,4.384158737
REAL2,REAL,PRT2,41.17622085,-8.669545757,4.391271744
GDR2,GANDARA,VNG4,41.11623051,-8.634283062,4.396271699
JFPD1,J. FREGUESIA PEDROUÇOS,mai/04,41.18426891,-8.589566865,4.39890823
LIEG2,PR. DE LIÉGE,PRT2,41.15513118,-8.677720021,4.400084502
CVD2,CAVADAS,mai/01,41.18872066,-8.597205968,4.404233958
ARR,ANTÓNIO R.ROCHA,VNG1,41.11734436,-8.609495343,4.405539478
JGD1,JORGE DIAS,VNG5,41.13161509,-8.667523098,4.40898252
VLRA3,VILARINHA,PRT2,41.1719621,-8.672880032,4.409415533
VLRA4,VILARINHA,PRT2,41.17187092,-8.672942086,4.409844068
JGD2,JORGE DIAS,VNG5,41.13119756,-8.667136591,4.41089254
GDR1,GANDARA,VNG4,41.11610105,-8.63444261,4.412782204
QCM4,QUATRO CAMINHOS,PRT2,41.18950604,-8.651636103,4.414722092
CVD1,CAVADAS,mai/01,41.18881186,-8.597109251,4.417125678
SMM4,S. MAMEDE,mai/01,41.19274219,-8.607897322,4.421153603
CARR2,CARRIÇAL,MTS1,41.18635542,-8.657942388,4.422113707
CRT2,CARTES,PRT3,41.16135346,-8.572863122,4.432266191
QCM3,QUATRO CAMINHOS,PRT2,41.18973295,-8.651618381,4.435820932
SMM3,S. MAMEDE,mai/01,41.19320373,-8.609180863,4.436114542
RDS2,R. DO SENHOR,mai/01,41.19427811,-8.635736317,4.438166581
SP3,S. PEDRO,PRT3,41.14696693,-8.573271209,4.439476853
SMM5,S. MAMEDE,mai/01,41.1934411,-8.609892182,4.443797083
SRC1,SRA.CAMPANHÃ,PRT3,41.16649795,-8.574243069,4.445177004
CARR1,CARRIÇAL,MTS1,41.18619565,-8.658685634,4.447182819
RAZ,R. AZEVEDO,PRT3,41.15191755,-8.572177554,4.450936865
ARS7,AREOSA,mai/04,41.18143537,-8.585016731,4.452598028
RGM,RUI GAMEIRO,mai/01,41.19380512,-8.639421549,4.459105535
REAL1,REAL,PRT2,41.17612619,-8.670623049,4.462319378
SMM1,S. MAMEDE,mai/01,41.19390824,-8.611148019,4.464807031
MERL,MEIRAL,PRT3,41.14880515,-8.572490067,4.466552818
QSEC2,QUINTA SECA,MTS1,41.18064509,-8.666432538,4.46761223
ARS2,AREOSA,PRT3,41.18027091,-8.583471338,4.469041403
PING3,PRAIA DOS INGLESES,PRT2,41.15267869,-8.678451609,4.469981258
SMM6,S. MAMEDE,mai/01,41.19349451,-8.608868288,4.474856865
PJGL2,PARQUE J. G. LARANJO,MTS1,41.18447491,-8.66186321,4.478527006
PLUZ1,PRAIA DA LUZ,PRT2,41.15364632,-8.67875379,4.489864045
ARS3,AREOSA,PRT3,41.18064007,-8.583473874,4.494623849
LGT3,LAGARTEIRO,PRT3,41.15589842,-8.571438531,4.498729965
PJGL1,PARQUE J. G. LARANJO,MTS1,41.18482644,-8.661782615,4.502450358
VFR2,VILARINHO FREIRES,mai/01,41.19513526,-8.633817381,4.502997601
LGT4,LAGARTEIRO,PRT3,41.15579974,-8.571342567,4.506581375
LGTN2,LAGARTEIRO (NORTE),PRT3,41.15598483,-8.571327363,4.508216436
TVLR2,TEATRO VILARINHA,PRT2,41.17326512,-8.673426984,4.513610769
PEDR2,PEDROUÇOS DE BAIXO,mai/04,41.18632346,-8.590596183,4.513858625
ILH2,ILHÉU,PRT3,41.16348679,-8.572380675,4.514682456
LGTN1,LAGARTEIRO (NORTE),PRT3,41.15620941,-8.571180662,4.521060112
ROTA2,ROT. DA AREOSA,PRT3,41.17960141,-8.581988976,4.521487875
ARS5,AREOSA,PRT3,41.18155063,-8.583912601,4.531044187
VLR6,VILAR,mai/01,41.19511986,-8.614244203,4.535699274
TVLR1,TEATRO VILARINHA,PRT2,41.17367006,-8.673477984,4.537660199
ARS8,AREOSA,PRT3,41.18072381,-8.582783225,4.545469969
CONT2,CONTINENTE,MTS1,41.18427836,-8.663364755,4.550078823
NEV3,NEVOGILDE,PRT2,41.16594425,-8.677597945,4.55017258
ARS4,AREOSA,PRT3,41.1806076,-8.582567911,4.551509646
VLR5,VILAR,mai/01,41.19530058,-8.614090566,4.557981091
NEVG1,NEVOGILDE,PRT2,41.16121612,-8.679017604,4.558424767
LVP,LAVADORES (PRAIA),VNG5,41.1311181,-8.66935287,4.56531963
VML,VIELA MEIRAL,PRT3,41.14960167,-8.571050313,4.572765473
CRTO3,CRASTO,PRT2,41.15774011,-8.679717688,4.576200444
CPTO2,CERCO DO PORTO,PRT3,41.16006225,-8.570875656,4.577465337
LND2,C. C. LONDRES,PRT2,41.19081132,-8.652537985,4.578139959
VFR1,VILARINHO FREIRES,mai/01,41.19585649,-8.633608324,4.579435216
PDB1,PEDROUÇOS-BOMBEIROS,mai/04,41.18578833,-8.588562715,4.58040936
NEVG,NEVOGILDE,PRT2,41.16153773,-8.679232823,4.581628713
BCP1,BR.CERCO PORTO,PRT3,41.15733384,-8.570447393,4.58725983
SO2,STO. OVÍDIO,VNG1,41.11615644,-8.60716507,4.592117559
NEV2,NEVOGILDE,PRT2,41.16627402,-8.678035102,4.595196568
SM2,SÁ E MELO,mai/01,41.19524989,-8.611133963,4.609213286
CRTO4,CRASTO,PRT2,41.15665324,-8.680235782,4.61361852
QSEC1,QUINTA SECA,MTS1,41.18047448,-8.668891841,4.617040845
PGON1,PRAIA DE GONDARÉM,PRT2,41.15565261,-8.680407562,4.625387212
CPTO,CERCO DO PORTO,PRT3,41.15991868,-8.570274,4.625635578
SO4,STO. OVÍDIO,VNG1,41.11605203,-8.606283277,4.627794941
BCP2,BR.CERCO PORTO,PRT3,41.15754284,-8.56994842,4.630237949
SO3,STO. OVÍDIO,VNG1,41.1158588,-8.606773256,4.634195645
CPTO1,CERCO DO PORTO,PRT3,41.16043203,-8.570241678,4.635170579
PGON2,PRAIA DE GONDARÉM,PRT2,41.15545445,-8.680531596,4.635573048
NATV,NOSSA SRA. DA NATIVIDADE,mai/04,41.18639205,-8.588447723,4.636895804
BRNS,BERNARDO SANTARENO,MTS1,41.17671757,-8.6725974,4.637684462
SO1,S.TO OVÍDIO,VNG1,41.11577921,-8.606936137,4.638036259
AR1,ALMIRANTE REIS,mai/01,41.19407831,-8.604855462,4.648747506
ARSR1,ROT. DA AREOSA,PRT3,41.18067153,-8.581107354,4.652233029
CDPD,CONDE D.PEDRO,VNG1,41.11518267,-8.608790525,4.652611162
ARSM2,AREOSA (MERCADO),mai/04,41.18245212,-8.582902341,4.660425209
PSG1,PEDRAS SALGADAS,PRT3,41.15905644,-8.569708309,4.662847884
AR2,ALMIRANTE REIS,mai/01,41.19427601,-8.604952245,4.666271721
NVL2,NOVA LISBOA,VNG4,41.11341727,-8.631039584,4.668257261
PTD2,PITADA,VNG4,41.11388438,-8.635444363,4.670352972
LND1,C. C. LONDRES,PRT2,41.19164647,-8.653017085,4.678614236
SM5,SÁ E MELO,mai/01,41.19602303,-8.611425692,4.686344525
BRBQ4,BAIRRO DA BIQUINHA,MTS1,41.17526851,-8.674384898,4.687514944
FMPT,FERNÃO MENDES PINTO,VNG1,41.11448613,-8.610438985,4.688490413
ESCL2,ESCOLAS,PRT3,41.16416795,-8.570445292,4.688944998
LCMS1,LUÍS DE CAMÕES,mai/04,41.18604675,-8.586967416,4.691761854
NVL1,NOVA LISBOA,VNG4,41.11316671,-8.630680524,4.692908433
PTD1,PITADA,VNG4,41.1136067,-8.635100793,4.695519424
BRBQ1,BAIRRO DA BIQUINHA,MTS1,41.17417833,-8.675265862,4.696698536
ESCL,ESCOLAS,PRT3,41.16421343,-8.570326448,4.699743687
PREG,PESO DA RÉGUA,PRT3,41.16133509,-8.569544761,4.706605601
MAIN3,MAÍNÇA,mai/01,41.19736576,-8.619732275,4.714365696
MAIN4,MAÍNÇA,mai/01,41.19741917,-8.61987572,4.719135791
PSG,PEDRAS SALGADAS,PRT3,41.15935605,-8.569055045,4.720466682
AVLH2,AVILHÓ,mai/01,41.19649237,-8.638500585,4.728898137
PREG1,PESO DA RÉGUA,PRT3,41.16233484,-8.569468011,4.730386383
LGT2,LAGARTEIRO,PRT3,41.15171948,-8.568753927,4.738426075
LARJ1,LARANJEIRAS,mai/01,41.19508536,-8.605196477,4.743012193
SM1,SÁ E MELO,mai/01,41.19643713,-8.610814836,4.74368061
LGT1,LAGARTEIRO,PRT3,41.1515602,-8.568610148,4.751891889
SRGB3,S.ROQUE G. BARROS,PRT3,41.16608645,-8.570279357,4.752433635
MLH5,MOLHE,PRT2,41.15991059,-8.681596382,4.753812364
JNN2,JACINTO NUNES,PRT2,41.1585113,-8.68180345,4.756400988
CRTO1,CRASTO,PRT2,41.15745389,-8.681931773,4.759418766
SRGB1,S. ROQUE G. BARROS,PRT3,41.16696916,-8.570504598,4.760297314
NVT,NAVAS TOLOSA,PRT3,41.16830059,-8.57102876,4.761396475
PQC1,PARQUE DA CIDADE,PRT2,41.17183186,-8.677585789,4.763531126
RRDL2,R. RODELO,VNG4,41.11521658,-8.645721141,4.764119614
PQO2,PARQUE ORIENTAL,PRT3,41.15488411,-8.568239078,4.765995921
RRDL1,R.RODELO,VNG4,41.1152487,-8.645900422,4.766239444
CRTO2,CRASTO,PRT2,41.15732518,-8.682090008,4.771910607
PQO1,PARQUE ORIENTAL,PRT3,41.15510966,-8.568121444,4.775737288
GAZ2,GOMES AZURARA,VNG1,41.11358401,-8.610849127,4.776607773
PREA2,PARQUE DE REAL,MTS1,41.17905864,-8.672592818,4.777020086
AVLH3,AVILHÓ,mai/01,41.19668457,-8.639837167,4.777194894
GAZ1,GOMES AZURARA,VNG1,41.11339096,-8.611800161,4.778108766
LARJ2,LARANJEIRAS,mai/01,41.19537371,-8.604869082,4.782694295
CCC2,CLUBE CAÇADORES,VNG1,41.11504903,-8.604529734,4.783836301
CCC3,CLUBE CAÇADORES,VNG1,41.11497807,-8.60469208,4.786308047
CUTM2,CUTAMAS,mai/04,41.18999613,-8.591536005,4.787685996
PQC2,PARQUE DA CIDADE,PRT2,41.17146905,-8.678142829,4.7911245
ARSM3,AREOSA (MERCADO),mai/04,41.18277725,-8.581120628,4.797663563
CCC1,CLUBE CAÇADORES,VNG1,41.1147336,-8.605023686,4.801873721
SR1,S. ROQUE,PRT3,41.166109,-8.56965464,4.803648231
CUTM1,CUTAMAS,mai/04,41.19036086,-8.591875381,4.804017317
RDA1,REGO D ÁGUA,VNG4,41.1124416,-8.633853747,4.806158608
PDI2,PEDREIRAS,VNG4,41.11236233,-8.633448364,4.809857256
FBC1,FÁBRICA DO COBRE,PRT3,41.16930833,-8.570694046,4.823401129
SR2,S. ROQUE,PRT3,41.1661742,-8.569309871,4.833403467
PDCM1,PEDROUÇOS (CEMITÉRIO),mai/04,41.18893027,-8.588679899,4.839522829
BLGT1,BR. LAGARTEIRO,PRT3,41.15341506,-8.567297287,4.848706597
BLGT2,BR.LAGARTEIRO,PRT3,41.15330314,-8.567273674,4.851201553
CSSM2,C. SAÚDE S. MAMEDE,mai/01,41.19752854,-8.610983693,4.857708541
PDCM2,PEDROUÇOS (CEMITÉRIO),mai/04,41.18863707,-8.587688576,4.867333176
PREA1,PARQUE DE REAL,MTS1,41.17966606,-8.673374286,4.868972631
CSSH3,CENTRO DE SAÚDE SRA HORA,MTS1,41.1912168,-8.65840131,4.879386571
AZV2,AZEVEDO,PRT3,41.15180925,-8.567039361,4.880743423
MLH3,MOLHE,PRT2,41.16018993,-8.683092876,4.881789726
AZV3,AZEVEDO,PRT3,41.15198059,-8.566969019,4.885190829
FAP2,FREI ÁLVARO PINTO,mai/01,41.19867182,-8.633625665,4.889181638
ACAR,ANTÓNIO  CARNEIRO,MTS1,41.17722519,-8.675699994,4.88994393
TEIB2,TEIBAS,mai/04,41.19211759,-8.593482361,4.890197999
RDA2,REGO D ÁGUA,VNG4,41.11194567,-8.636076241,4.892006285
BRIB2,BERNARDIM RIBEIRO,VNG1,41.11239332,-8.611364306,4.894516576
CSSH1,C.SAÚDE DA  SRA.HORA,MTS1,41.1917604,-8.657666647,4.894719118
PCTO1,PRACETA OLIVEIRAS,VNG4,41.11127163,-8.629570914,4.894769944
FAP1,FREI ÁLVARO PINTO,mai/01,41.19874125,-8.633465723,4.894902566
PCTO2,PRACETA OLIVEIRAS,VNG4,41.11122288,-8.629355441,4.898849186
SR5,S. ROQUE (CIRCUNV.),PRT3,41.16769412,-8.568979389,4.905413186
THB1,TV. HENRIQUE BRAVO,mai/01,41.19552425,-8.601361291,4.909959733
BRIB1,BERNARDIM RIBEIRO,VNG1,41.11224114,-8.611148904,4.91523835
ARSF4,AREOSA (FEIRA),mai/04,41.18511202,-8.581955195,4.91614339
ARSF3,AREOSA (FEIRA),mai/04,41.1852913,-8.582159037,4.917159936
HUMB1,HUMBERTO DELGADO,mai/04,41.18702931,-8.584399758,4.918857452
PNG1,PEGO NEGRO,PRT3,41.1592199,-8.566630881,4.921061111
HUMB2,HUMBERTO DELGADO,mai/04,41.18714589,-8.584519749,4.921252577
VGM3,AV.VASCO DA GAMA,MTS1,41.1905587,-8.660541533,4.92503123
AZV,AZEVEDO,PRT3,41.15161674,-8.566510229,4.926591768
ESAS2,ESC.SEC.ABEL SALAZAR,mai/01,41.19700184,-8.605532138,4.933582742
MLH1,MOLHE,PRT2,41.15971287,-8.683793503,4.934365303
PNG2,PEGO NEGRO,PRT3,41.15907068,-8.566447257,4.934887656
CSSM1,C. SAÚDE S. MAMEDE,mai/01,41.19822895,-8.610856431,4.935838752
AZV1,AZEVEDO,PRT3,41.15152356,-8.566394204,4.937117399
MDLP,MADALENA,VNG4,41.11262166,-8.642057882,4.937759361
MLH2,MOLHE,PRT2,41.15958139,-8.683880419,4.940134117
VNFZ1,VILA NOVA FOZ CÔA,PRT3,41.16189466,-8.566820121,4.94140052
VRZL1,VARZIELA,PRT3,41.18083061,-8.576954815,4.942509296
CRVL1,CRAVEL,VNG1,41.114032,-8.602649438,4.947313185
VNFZ2,VILA NOVA FOZ CÔA,PRT3,41.16178033,-8.566692154,4.950089777
TEIB1,TEIBAS,mai/04,41.19252407,-8.592900645,4.954598615
ART8,ARROTEIA,mai/01,41.19966145,-8.621930879,4.955057845
CRVL,CRAVEL,VNG1,41.11402401,-8.602399364,4.956153235
RCP1,R. CERCO DO PORTO,PRT3,41.16446823,-8.567242236,4.958089802
THB2,TV. HENRIQUE BRAVO,mai/01,41.19591481,-8.601103739,4.958396894
SR3,S. ROQUE,PRT3,41.16671658,-8.567948193,4.959022117
FCH1,FUNCHAL,PRT2,41.16323374,-8.683449599,4.96125204
RCP2,R. CERCO DO PORTO,PRT3,41.16487318,-8.56730449,4.962577185
ART7,ARROTEIA,mai/01,41.19983232,-8.621979838,4.973808218
AFEI1,AREOSA (FEIRA),mai/04,41.18550518,-8.581496194,4.974014785
MDL1,MADALENA (ESCOLAS),VNG4,41.11270267,-8.644094321,4.980763537
FCH2,FUNCHAL,PRT2,41.16210316,-8.683984065,4.98430985
MDL2,MADALENA (ESCOLAS),VNG4,41.11258673,-8.643843408,4.986354569
BRC2,BR. CEDRO,VNG1,41.11190656,-8.609324976,4.989793178
ESAS1,ESC.SEC.ABEL SALAZAR,mai/01,41.1975853,-8.605246306,5.002721703
VRZL2,VARZIELA,PRT3,41.18110911,-8.576314543,5.004143971
BRC1,BR. CEDRO,VNG1,41.11178985,-8.609240795,5.004179436
VGM4,AV.VASCO DA GAMA,MTS1,41.19055142,-8.662126757,5.005290099
SSD2,SANTOS DIAS,mai/01,41.19827999,-8.607818231,5.009045458
GCZ6,E. SEC. G. ZARCO,MTS1,41.17740661,-8.677322211,5.017786353
FBC2,FÁBRICA DO COBRE,PRT3,41.17052209,-8.568795614,5.018173819
SSD1,SANTOS DIAS,mai/01,41.19827379,-8.607138699,5.025166013
AFEI2,AREOSA (FEIRA),mai/04,41.18599367,-8.581256468,5.025658939
SR4,S. ROQUE,PRT3,41.16645224,-8.566846799,5.04074668
ESGZ2,E. SEC. G. ZARCO,MTS1,41.17914888,-8.676371359,5.048242405
EQ5,EÇA DE QUEIROS,PRT3,41.16902287,-8.567617933,5.057787056
RZAM2,R. ZAMBUEIRAS,VNG4,41.1134359,-8.64926699,5.060230805
MNH1,MANINHO,VNG4,41.10994464,-8.632429959,5.065077255
BRB3,BERNARDIM RIBEIRO,PRT3,41.16493568,-8.566019169,5.069139332
TFV2,TV.FONTE VELHA,mai/01,41.19938505,-8.640001097,5.071306933
QTR3,QTA DAS ROSAS,VNG1,41.11024404,-8.614572946,5.073245851
SR6,S. ROQUE,PRT3,41.16687487,-8.566567085,5.07526535
RZAM1,R. ZAMBUEIRAS,VNG4,41.11328236,-8.649372934,5.079426972
CMPD2,COMPLEXO MUNICIPAL PEDROUÇOS,mai/04,41.18911767,-8.584545247,5.080477516
QTR4,QTA DAS ROSAS,VNG1,41.11014352,-8.614708766,5.082279289
ESGZ1,E. SEC. G. ZARCO,MTS1,41.17939907,-8.676778622,5.091880364
BRB4,BERNARDIM RIBEIRO,PRT3,41.16472627,-8.565671195,5.092693602
DAH1,D.AFONSO HENRIQUES,PRT2,41.17270509,-8.681406212,5.096016026
DAH2,D.AFONSO HENRIQUES,PRT2,41.17242518,-8.681570699,5.096948626
ASZ3,ABEL SALAZAR,mai/01,41.19930287,-8.608683954,5.097926757
GJ1,GOMES JÚNIOR,VNG4,41.1097303,-8.634095003,5.107291442
MNH2,MANINHO,VNG4,41.1095657,-8.632605653,5.108685204
HMLM2,HOMEM DO LEME,PRT2,41.16240372,-8.685519097,5.116448337
RLG3,RUA DA LAGOA,MTS1,41.19182956,-8.662220507,5.122496135
GJ2,GOMES JÚNIOR,VNG4,41.10960315,-8.634344034,5.124365627
RLG4,RUA DA LAGOA,MTS1,41.19180194,-8.6623514,5.126696555
PCV2,PERO COVILHÃ,PRT2,41.16457774,-8.685155129,5.130083347
MAL2,MALACA,PRT2,41.16732821,-8.684318859,5.133429961
TFV3,TV.FONTE VELHA,mai/01,41.19980455,-8.640871488,5.134710625
MAL3,MALACA,PRT2,41.16710291,-8.684432959,5.136122036
BOIM1,BOI MORTO,mai/04,41.1949687,-8.594014457,5.136659655
BOIM2,BOI MORTO,mai/04,41.19505817,-8.594158129,5.139150551
RSUL1,RECAREI (SUL),mai/01,41.20100603,-8.633342075,5.14291996
ASZ2,ABEL SALAZAR,mai/01,41.20032508,-8.611874334,5.143165866
RSUL2,RECAREI (SUL),mai/01,41.20099824,-8.633504532,5.143888865
ASZ1,ABEL SALAZAR,mai/01,41.20037079,-8.611707771,5.151158136
ALRD1,ALVES REDOL,VNG1,41.10919631,-8.617327184,5.153569121
HMLM3,HOMEM DO LEME,PRT2,41.16343594,-8.685839015,5.162066032
ALRD2,ALVES REDOL,VNG1,41.10908288,-8.617361588,5.165714278
RTP3,RTP,VNG1,41.11254613,-8.600483963,5.170252964
FCAS1,FERREIRA DE CASTRO,VNG1,41.10987317,-8.61111978,5.171867961
TVA1,TV. ALDEIA,PRT3,41.15230922,-8.563385526,5.182090018
FCAS2,FERREIRA DE CASTRO,VNG1,41.10977413,-8.61111906,5.182606608
TVA2,TV. ALDEIA,PRT3,41.15252567,-8.563291645,5.188509253
RTP2,RTP,VNG1,41.11241272,-8.600078235,5.197496673
ASZ4,ABEL SALAZAR,mai/01,41.20036343,-8.609144657,5.201480298
VLC1,VILA COVA,PRT3,41.17255306,-8.567462579,5.202803686
JFVP1,JUNTA FREG. VILAR DO PARAÍSO,VNG1,41.10857328,-8.619298202,5.204120478
TNG2,TV.NOVA DA GIESTA,mai/04,41.18939531,-8.582628163,5.211724436
ROSA1,ROSÁRIO,VNG1,41.11143849,-8.602726154,5.212783685
JFVP2,JUNTA FREG. VILAR DO PARAÍSO,VNG1,41.10842878,-8.619592262,5.217856424
TNG1,TV. NOVA DA GIESTA,mai/04,41.18944089,-8.582485445,5.223587892
RBD1,REBORDÃOS,PRT3,41.17991908,-8.572016194,5.231416755
DNAP4,D. NUNO A. PEREIRA,MTS1,41.17903868,-8.679020741,5.231630149
EQ6,EÇA DE QUEIROS,PRT3,41.16941777,-8.565571064,5.234365196
RBD2,REBORDÃOS,PRT3,41.18020647,-8.572208799,5.234632787
VLC2,VILA COVA,PRT3,41.17305557,-8.567321422,5.234735717
TPT3,TV. DA PONTE,PRT3,41.16742219,-8.564688093,5.242924811
VPRS1,VILAR DO PARAÍSO,VNG1,41.10802918,-8.622291701,5.246898547
TRI2,TRIANA,mai/04,41.18844455,-8.580698146,5.248338084
AGU2,AGUIM,VNG4,41.1086678,-8.636158308,5.25171859
ACDR2,ALAMEDA CEDRO,VNG1,41.10954961,-8.608807902,5.254036188
TPT2,TV. DA PONTE,PRT3,41.16750367,-8.564569477,5.254868954
VPRS2,VILAR DO PARAÍSO,VNG1,41.10794984,-8.62214575,5.256285208
RTP1,RTP,VNG1,41.11176391,-8.600204582,5.259354692
TPT1,TV. DA PONTE,GDM1,41.16719844,-8.564329165,5.265576817
TRI1,TRIANA,mai/04,41.18868701,-8.580541874,5.276626846
DNAP3,D. NUNO A. PEREIRA,MTS1,41.17924631,-8.679486182,5.276911214
ACDR1,ALAM. CEDRO,VNG1,41.10930601,-8.608925187,5.277651972
AGU1,AGUIM,VNG4,41.10842266,-8.636620711,5.285450177
PQN1,PARQUE NASCENTE,PRT3,41.17466583,-8.567400545,5.299263844
PQN2,PARQUE NASCENTE,PRT3,41.17439975,-8.56723648,5.299798887
TIM2,TIMOR,PRT2,41.16519968,-8.687090888,5.302926502
TIM1,TIMOR,PRT2,41.16557394,-8.687044002,5.307992746
ACH2,ALTO CHAQUEDAS,VNG4,41.11212369,-8.652733014,5.313904845
PIV2,PEDRO IVO,mai/04,41.19124655,-8.583360532,5.323376788
FTCC5,FONTE DO CUCO,MTS1,41.19437117,-8.661680773,5.324059573
FTCC6,FONTE DO CUCO,MTS1,41.19443387,-8.6617528,5.333228201
PIV1,PEDRO IVO,mai/04,41.19132861,-8.58328508,5.334403151
LNC2,LEONARDO COIMBRA,mai/01,41.19919523,-8.599802027,5.336172729
QRS1,QUEIRÃOS,mai/01,41.20316889,-8.622898858,5.341038582
RBX1,RECAREI BAIXO,mai/01,41.20283994,-8.633253682,5.344153011
1SGZ2,AV. SALGADO ZENHA,MTS1,41.19514114,-8.66067376,5.347075734
LNC1,LEONARDO COIMBRA,mai/01,41.19930405,-8.599612066,5.35360687
QRS2,QUEIRÃOS,mai/01,41.20330329,-8.623054845,5.355527572
RBX2,RECAREI BAIXO,mai/01,41.20293273,-8.633413402,5.356094357
1SGZ1,AV. SALGADO ZENHA,MTS1,41.19516739,-8.660840855,5.357284526
CQ3,CASTELO DO QUEIJO,PRT2,41.16755936,-8.687152706,5.369177713
CMEI2,CASTRO MEIRELES,mai/04,41.19775772,-8.594570505,5.383846512
CMEI1,CASTRO MEIRELES,mai/04,41.19774038,-8.594403493,5.388814658
EBSR1,ESC. EB 2/3 S REIS,VNG1,41.11103226,-8.598556488,5.389698738
TMEI1,TV.MEIRAL,GDM1,41.16728419,-8.562815657,5.390589142
ISS2,ISOLINO SOUSA,VNG4,41.10767667,-8.638364949,5.395075863
ACH1,ALTO CHAQUEDAS,VNG4,41.11171345,-8.653848856,5.395981823
ISS1,ISOLINO SOUSA,VNG4,41.10772006,-8.638734319,5.396783546
RNH2,RANHA,PRT3,41.17755307,-8.567930156,5.399048044
RNH1,RANHA,PRT3,41.17689295,-8.567479409,5.399338528
MEIR,MEIRAL,GDM1,41.16792442,-8.562820689,5.408392604
CFM,COMENDADOR FERREIRA  MATOS,MTS1,41.1770198,-8.682919973,5.410973659
EBSR2,ESC. EB 2/3 S REIS,VNG1,41.11079055,-8.598209532,5.426208287
CUS4,CUSTÓIAS,mai/01,41.20235637,-8.642038822,5.434052433
